wavelength_nm,detector_V
1524.4120,0.826901
1524.4130,0.856686
1524.4140,0.858960
1524.4150,0.853307
1524.4160,0.841212
1524.4170,0.859122
1524.4180,0.831355
1524.4190,0.847580
1524.4200,0.861034
1524.4210,0.851111
1524.4220,0.837934
1524.4230,0.827488
1524.4240,0.824641
1524.4250,0.816858
1524.4260,0.839665
1524.4270,0.843845
1524.4280,0.832443
1524.4290,0.839718
1524.4300,0.828535
1524.4310,0.825086
1524.4320,0.820137
1524.4330,0.827919
1524.4340,0.838259
1524.4350,0.828846
1524.4360,0.798369
1524.4370,0.810448
1524.4380,0.797586
1524.4390,0.800021
1524.4400,0.807683
1524.4410,0.797094
1524.4420,0.790428
1524.4430,0.792492
1524.4440,0.781708
1524.4450,0.786548
1524.4460,0.767867
1524.4470,0.785867
1524.4480,0.784581
1524.4490,0.772567
1524.4500,0.777001
1524.4510,0.778780
1524.4520,0.777511
1524.4530,0.755474
1524.4540,0.786484
1524.4550,0.751599
1524.4560,0.761957
1524.4570,0.774285
1524.4580,0.774191
1524.4590,0.743116
1524.4600,0.761518
1524.4610,0.754189
1524.4620,0.753110
1524.4630,0.743097
1524.4640,0.761060
1524.4650,0.764869
1524.4660,0.751330
1524.4670,0.749616
1524.4680,0.725272
1524.4690,0.737649
1524.4700,0.743289
1524.4710,0.745875
1524.4720,0.737779
1524.4730,0.739481
1524.4740,0.756377
1524.4750,0.755651
1524.4760,0.741579
1524.4770,0.745205
1524.4780,0.735400
1524.4790,0.747798
1524.4800,0.735530
1524.4810,0.746979
1524.4820,0.748522
1524.4830,0.740621
1524.4840,0.731234
1524.4850,0.757575
1524.4860,0.741525
1524.4870,0.754005
1524.4880,0.748793
1524.4890,0.734850
1524.4900,0.764146
1524.4910,0.758637
1524.4920,0.740490
1524.4930,0.733006
1524.4940,0.749061
1524.4950,0.749400
1524.4960,0.744838
1524.4970,0.761591
1524.4980,0.766682
1524.4990,0.774421
1524.5000,0.766872
1524.5010,0.781937
1524.5020,0.763347
1524.5030,0.767850
1524.5040,0.779012
1524.5050,0.772616
1524.5060,0.786104
1524.5070,0.773800
1524.5080,0.776244
1524.5090,0.770591
1524.5100,0.780816
1524.5110,0.792028
1524.5120,0.807311
1524.5130,0.804302
1524.5140,0.784888
1524.5150,0.804457
1524.5160,0.794300
1524.5170,0.787724
1524.5180,0.813607
1524.5190,0.802228
1524.5200,0.809679
1524.5210,0.802765
1524.5220,0.798518
1524.5230,0.798297
1524.5240,0.822069
1524.5250,0.824384
1524.5260,0.835708
1524.5270,0.828799
1524.5280,0.834620
1524.5290,0.824232
1524.5300,0.829271
1524.5310,0.828580
1524.5320,0.835193
1524.5330,0.844883
1524.5340,0.826800
1524.5350,0.835560
1524.5360,0.818173
1524.5370,0.825542
1524.5380,0.838890
1524.5390,0.826845
1524.5400,0.823788
1524.5410,0.831458
1524.5420,0.822261
1524.5430,0.834983
1524.5440,0.826079
1524.5450,0.829325
1524.5460,0.834754
1524.5470,0.841809
1524.5480,0.836799
1524.5490,0.842215
1524.5500,0.831028
1524.5510,0.858331
1524.5520,0.836802
1524.5530,0.833670
1524.5540,0.835663
1524.5550,0.843389
1524.5560,0.818366
1524.5570,0.825282
1524.5580,0.842765
1524.5590,0.821050
1524.5600,0.820652
1524.5610,0.826309
1524.5620,0.821287
1524.5630,0.830192
1524.5640,0.807668
1524.5650,0.815854
1524.5660,0.799108
1524.5670,0.816647
1524.5680,0.813752
1524.5690,0.818497
1524.5700,0.817878
1524.5710,0.813378
1524.5720,0.794001
1524.5730,0.798567
1524.5740,0.803658
1524.5750,0.792563
1524.5760,0.791372
1524.5770,0.805832
1524.5780,0.773120
1524.5790,0.771655
1524.5800,0.799002
1524.5810,0.786820
1524.5820,0.773476
1524.5830,0.765921
1524.5840,0.757068
1524.5850,0.763914
1524.5860,0.763840
1524.5870,0.745654
1524.5880,0.743831
1524.5890,0.753844
1524.5900,0.750607
1524.5910,0.744139
1524.5920,0.756092
1524.5930,0.725540
1524.5940,0.746488
1524.5950,0.730296
1524.5960,0.739946
1524.5970,0.732733
1524.5980,0.724682
1524.5990,0.722323
1524.6000,0.715952
1524.6010,0.708780
1524.6020,0.706553
1524.6030,0.727236
1524.6040,0.711512
1524.6050,0.709627
1524.6060,0.713762
1524.6070,0.697965
1524.6080,0.713622
1524.6090,0.705655
1524.6100,0.703217
1524.6110,0.696563
1524.6120,0.722367
1524.6130,0.693010
1524.6140,0.687805
1524.6150,0.680103
1524.6160,0.687229
1524.6170,0.694608
1524.6180,0.669867
1524.6190,0.684647
1524.6200,0.683999
1524.6210,0.663683
1524.6220,0.680740
1524.6230,0.670279
1524.6240,0.698011
1524.6250,0.705098
1524.6260,0.696426
1524.6270,0.674436
1524.6280,0.696634
1524.6290,0.697389
1524.6300,0.688256
1524.6310,0.691957
1524.6320,0.688295
1524.6330,0.696052
1524.6340,0.681551
1524.6350,0.695858
1524.6360,0.705645
1524.6370,0.690220
1524.6380,0.688731
1524.6390,0.705009
1524.6400,0.707167
1524.6410,0.710433
1524.6420,0.684344
1524.6430,0.691113
1524.6440,0.692876
1524.6450,0.714546
1524.6460,0.702496
1524.6470,0.734000
1524.6480,0.705784
1524.6490,0.718396
1524.6500,0.717187
1524.6510,0.733133
1524.6520,0.705682
1524.6530,0.718964
1524.6540,0.714895
1524.6550,0.715562
1524.6560,0.724505
1524.6570,0.721051
1524.6580,0.739925
1524.6590,0.730760
1524.6600,0.737535
1524.6610,0.730657
1524.6620,0.732473
1524.6630,0.729742
1524.6640,0.726944
1524.6650,0.752777
1524.6660,0.743375
1524.6670,0.744103
1524.6680,0.734664
1524.6690,0.744746
1524.6700,0.753432
1524.6710,0.744005
1524.6720,0.747377
1524.6730,0.742214
1524.6740,0.758788
1524.6750,0.750346
1524.6760,0.739486
1524.6770,0.756292
1524.6780,0.755454
1524.6790,0.752419
1524.6800,0.730601
1524.6810,0.753685
1524.6820,0.757918
1524.6830,0.766506
1524.6840,0.767890
1524.6850,0.754472
1524.6860,0.752862
1524.6870,0.772546
1524.6880,0.759616
1524.6890,0.739180
1524.6900,0.742371
1524.6910,0.736479
1524.6920,0.762663
1524.6930,0.755755
1524.6940,0.743762
1524.6950,0.744660
1524.6960,0.760345
1524.6970,0.728403
1524.6980,0.743334
1524.6990,0.749774
1524.7000,0.759355
1524.7010,0.736733
1524.7020,0.739479
1524.7030,0.722839
1524.7040,0.750687
1524.7050,0.739176
1524.7060,0.745874
1524.7070,0.726964
1524.7080,0.728728
1524.7090,0.748413
1524.7100,0.728599
1524.7110,0.720198
1524.7120,0.731463
1524.7130,0.707367
1524.7140,0.723055
1524.7150,0.717478
1524.7160,0.729027
1524.7170,0.696674
1524.7180,0.719635
1524.7190,0.710861
1524.7200,0.692723
1524.7210,0.701323
1524.7220,0.677670
1524.7230,0.705722
1524.7240,0.678498
1524.7250,0.686527
1524.7260,0.675435
1524.7270,0.684692
1524.7280,0.695773
1524.7290,0.657726
1524.7300,0.669059
1524.7310,0.668850
1524.7320,0.667162
1524.7330,0.660507
1524.7340,0.647099
1524.7350,0.640335
1524.7360,0.637643
1524.7370,0.659217
1524.7380,0.659915
1524.7390,0.641035
1524.7400,0.630850
1524.7410,0.636403
1524.7420,0.622116
1524.7430,0.640332
1524.7440,0.639779
1524.7450,0.629310
1524.7460,0.632793
1524.7470,0.621512
1524.7480,0.632957
1524.7490,0.632404
1524.7500,0.618505
1524.7510,0.611676
1524.7520,0.602833
1524.7530,0.620884
1524.7540,0.626168
1524.7550,0.628274
1524.7560,0.606084
1524.7570,0.597442
1524.7580,0.625198
1524.7590,0.612791
1524.7600,0.617297
1524.7610,0.618973
1524.7620,0.603472
1524.7630,0.603977
1524.7640,0.603355
1524.7650,0.595967
1524.7660,0.621514
1524.7670,0.597038
1524.7680,0.576140
1524.7690,0.598647
1524.7700,0.607649
1524.7710,0.584441
1524.7720,0.573879
1524.7730,0.591391
1524.7740,0.588835
1524.7750,0.583492
1524.7760,0.602348
1524.7770,0.583810
1524.7780,0.601780
1524.7790,0.596869
1524.7800,0.593716
1524.7810,0.604990
1524.7820,0.602070
1524.7830,0.612298
1524.7840,0.614144
1524.7850,0.613137
1524.7860,0.613544
1524.7870,0.594887
1524.7880,0.629185
1524.7890,0.608493
1524.7900,0.627570
1524.7910,0.611389
1524.7920,0.612015
1524.7930,0.628017
1524.7940,0.631370
1524.7950,0.627546
1524.7960,0.622239
1524.7970,0.619184
1524.7980,0.611820
1524.7990,0.630527
1524.8000,0.641457
1524.8010,0.648458
1524.8020,0.629730
1524.8030,0.640825
1524.8040,0.630259
1524.8050,0.639394
1524.8060,0.630435
1524.8070,0.638610
1524.8080,0.636843
1524.8090,0.641366
1524.8100,0.641283
1524.8110,0.647144
1524.8120,0.658011
1524.8130,0.650318
1524.8140,0.654650
1524.8150,0.649552
1524.8160,0.659838
1524.8170,0.638789
1524.8180,0.650832
1524.8190,0.635666
1524.8200,0.642287
1524.8210,0.644100
1524.8220,0.651661
1524.8230,0.628678
1524.8240,0.655608
1524.8250,0.636531
1524.8260,0.650768
1524.8270,0.650564
1524.8280,0.666352
1524.8290,0.651676
1524.8300,0.658540
1524.8310,0.647185
1524.8320,0.637842
1524.8330,0.662559
1524.8340,0.648101
1524.8350,0.644975
1524.8360,0.639546
1524.8370,0.652250
1524.8380,0.633576
1524.8390,0.653021
1524.8400,0.646959
1524.8410,0.650523
1524.8420,0.649332
1524.8430,0.618759
1524.8440,0.634129
1524.8450,0.638233
1524.8460,0.626083
1524.8470,0.646626
1524.8480,0.626269
1524.8490,0.613119
1524.8500,0.627601
1524.8510,0.632490
1524.8520,0.629954
1524.8530,0.614273
1524.8540,0.609026
1524.8550,0.630289
1524.8560,0.621153
1524.8570,0.621841
1524.8580,0.614319
1524.8590,0.616672
1524.8600,0.620166
1524.8610,0.624942
1524.8620,0.602613
1524.8630,0.583645
1524.8640,0.597878
1524.8650,0.598530
1524.8660,0.617757
1524.8670,0.590341
1524.8680,0.586825
1524.8690,0.586868
1524.8700,0.594379
1524.8710,0.573731
1524.8720,0.565855
1524.8730,0.577366
1524.8740,0.592236
1524.8750,0.583722
1524.8760,0.569246
1524.8770,0.566938
1524.8780,0.577231
1524.8790,0.576706
1524.8800,0.551847
1524.8810,0.562348
1524.8820,0.558426
1524.8830,0.549299
1524.8840,0.557009
1524.8850,0.545897
1524.8860,0.546375
1524.8870,0.542363
1524.8880,0.540277
1524.8890,0.554086
1524.8900,0.541197
1524.8910,0.542141
1524.8920,0.530054
1524.8930,0.521331
1524.8940,0.536041
1524.8950,0.509622
1524.8960,0.513596
1524.8970,0.533952
1524.8980,0.518773
1524.8990,0.532367
1524.9000,0.533379
1524.9010,0.517952
1524.9020,0.521038
1524.9030,0.505799
1524.9040,0.525343
1524.9050,0.504059
1524.9060,0.514011
1524.9070,0.502191
1524.9080,0.496570
1524.9090,0.503532
1524.9100,0.508814
1524.9110,0.507471
1524.9120,0.495297
1524.9130,0.508860
1524.9140,0.505765
1524.9150,0.519332
1524.9160,0.504873
1524.9170,0.515181
1524.9180,0.500859
1524.9190,0.512052
1524.9200,0.504893
1524.9210,0.508521
1524.9220,0.511469
1524.9230,0.500237
1524.9240,0.504505
1524.9250,0.507051
1524.9260,0.526320
1524.9270,0.496103
1524.9280,0.498730
1524.9290,0.500317
1524.9300,0.504441
1524.9310,0.517335
1524.9320,0.512184
1524.9330,0.493428
1524.9340,0.507450
1524.9350,0.508457
1524.9360,0.509263
1524.9370,0.504199
1524.9380,0.509292
1524.9390,0.527407
1524.9400,0.512654
1524.9410,0.526891
1524.9420,0.516990
1524.9430,0.510241
1524.9440,0.507509
1524.9450,0.521344
1524.9460,0.530622
1524.9470,0.517446
1524.9480,0.530077
1524.9490,0.524383
1524.9500,0.526920
1524.9510,0.529316
1524.9520,0.515452
1524.9530,0.519396
1524.9540,0.516981
1524.9550,0.513845
1524.9560,0.526148
1524.9570,0.513514
1524.9580,0.525730
1524.9590,0.521634
1524.9600,0.519386
1524.9610,0.528443
1524.9620,0.531152
1524.9630,0.529068
1524.9640,0.517834
1524.9650,0.518784
1524.9660,0.524671
1524.9670,0.517124
1524.9680,0.526478
1524.9690,0.530694
1524.9700,0.515025
1524.9710,0.530680
1524.9720,0.516574
1524.9730,0.542226
1524.9740,0.530221
1524.9750,0.513997
1524.9760,0.530357
1524.9770,0.514792
1524.9780,0.527215
1524.9790,0.535446
1524.9800,0.512849
1524.9810,0.517156
1524.9820,0.526923
1524.9830,0.518437
1524.9840,0.505852
1524.9850,0.520809
1524.9860,0.528369
1524.9870,0.521859
1524.9880,0.510047
1524.9890,0.508120
1524.9900,0.503284
1524.9910,0.504089
1524.9920,0.515966
1524.9930,0.515091
1524.9940,0.502980
1524.9950,0.499061
1524.9960,0.499819
1524.9970,0.501074
1524.9980,0.486202
1524.9990,0.500651
1525.0000,0.491964
1525.0010,0.492071
1525.0020,0.476375
1525.0030,0.490335
1525.0040,0.478612
1525.0050,0.480718
1525.0060,0.474387
1525.0070,0.483713
1525.0080,0.489544
1525.0090,0.457792
1525.0100,0.464661
1525.0110,0.469710
1525.0120,0.463797
1525.0130,0.473055
1525.0140,0.454200
1525.0150,0.466468
1525.0160,0.477862
1525.0170,0.465133
1525.0180,0.438463
1525.0190,0.436918
1525.0200,0.431472
1525.0210,0.440785
1525.0220,0.444744
1525.0230,0.428117
1525.0240,0.441090
1525.0250,0.429283
1525.0260,0.440387
1525.0270,0.435775
1525.0280,0.429488
1525.0290,0.424751
1525.0300,0.421025
1525.0310,0.416581
1525.0320,0.406649
1525.0330,0.422827
1525.0340,0.416334
1525.0350,0.425072
1525.0360,0.404379
1525.0370,0.409224
1525.0380,0.390793
1525.0390,0.398931
1525.0400,0.401747
1525.0410,0.417775
1525.0420,0.407828
1525.0430,0.395416
1525.0440,0.390459
1525.0450,0.385053
1525.0460,0.389146
1525.0470,0.399133
1525.0480,0.385199
1525.0490,0.390293
1525.0500,0.383416
1525.0510,0.394868
1525.0520,0.369996
1525.0530,0.367385
1525.0540,0.404217
1525.0550,0.367787
1525.0560,0.385786
1525.0570,0.386427
1525.0580,0.380483
1525.0590,0.385967
1525.0600,0.367230
1525.0610,0.371369
1525.0620,0.371273
1525.0630,0.377472
1525.0640,0.363030
1525.0650,0.352142
1525.0660,0.370286
1525.0670,0.359818
1525.0680,0.372830
1525.0690,0.376524
1525.0700,0.382751
1525.0710,0.372160
1525.0720,0.364059
1525.0730,0.366746
1525.0740,0.368615
1525.0750,0.368235
1525.0760,0.364530
1525.0770,0.361750
1525.0780,0.367591
1525.0790,0.354393
1525.0800,0.367153
1525.0810,0.362238
1525.0820,0.364836
1525.0830,0.352245
1525.0840,0.357970
1525.0850,0.361727
1525.0860,0.364022
1525.0870,0.358015
1525.0880,0.360027
1525.0890,0.349094
1525.0900,0.366042
1525.0910,0.359570
1525.0920,0.360054
1525.0930,0.352028
1525.0940,0.349577
1525.0950,0.351903
1525.0960,0.361404
1525.0970,0.368457
1525.0980,0.370152
1525.0990,0.356078
1525.1000,0.359521
1525.1010,0.347396
1525.1020,0.354049
1525.1030,0.358009
1525.1040,0.373228
1525.1050,0.371016
1525.1060,0.350366
1525.1070,0.343723
1525.1080,0.349981
1525.1090,0.351725
1525.1100,0.346529
1525.1110,0.343678
1525.1120,0.354300
1525.1130,0.348096
1525.1140,0.357853
1525.1150,0.349532
1525.1160,0.353090
1525.1170,0.346624
1525.1180,0.354813
1525.1190,0.339506
1525.1200,0.340354
1525.1210,0.351227
1525.1220,0.334855
1525.1230,0.350675
1525.1240,0.352073
1525.1250,0.335385
1525.1260,0.337115
1525.1270,0.343051
1525.1280,0.340318
1525.1290,0.335472
1525.1300,0.331448
1525.1310,0.329397
1525.1320,0.317582
1525.1330,0.327770
1525.1340,0.315899
1525.1350,0.322223
1525.1360,0.324126
1525.1370,0.322916
1525.1380,0.331195
1525.1390,0.317088
1525.1400,0.316234
1525.1410,0.318578
1525.1420,0.305469
1525.1430,0.307587
1525.1440,0.304107
1525.1450,0.301534
1525.1460,0.303177
1525.1470,0.306566
1525.1480,0.301205
1525.1490,0.300618
1525.1500,0.305768
1525.1510,0.298559
1525.1520,0.295259
1525.1530,0.296701
1525.1540,0.292382
1525.1550,0.295817
1525.1560,0.285456
1525.1570,0.281877
1525.1580,0.280445
1525.1590,0.268445
1525.1600,0.276472
1525.1610,0.271172
1525.1620,0.264886
1525.1630,0.266922
1525.1640,0.275703
1525.1650,0.271151
1525.1660,0.275895
1525.1670,0.257712
1525.1680,0.262964
1525.1690,0.262016
1525.1700,0.248711
1525.1710,0.253803
1525.1720,0.260927
1525.1730,0.251510
1525.1740,0.242485
1525.1750,0.255367
1525.1760,0.243053
1525.1770,0.249236
1525.1780,0.231657
1525.1790,0.234021
1525.1800,0.236653
1525.1810,0.232151
1525.1820,0.224016
1525.1830,0.233780
1525.1840,0.236570
1525.1850,0.232180
1525.1860,0.231198
1525.1870,0.220248
1525.1880,0.224542
1525.1890,0.224929
1525.1900,0.224830
1525.1910,0.222495
1525.1920,0.218651
1525.1930,0.211521
1525.1940,0.220199
1525.1950,0.212295
1525.1960,0.222723
1525.1970,0.209760
1525.1980,0.217154
1525.1990,0.206609
1525.2000,0.214711
1525.2010,0.211113
1525.2020,0.201711
1525.2030,0.199233
1525.2040,0.202548
1525.2050,0.207681
1525.2060,0.214970
1525.2070,0.199717
1525.2080,0.207452
1525.2090,0.195038
1525.2100,0.199508
1525.2110,0.189962
1525.2120,0.191344
1525.2130,0.202572
1525.2140,0.191518
1525.2150,0.199442
1525.2160,0.197034
1525.2170,0.189663
1525.2180,0.188193
1525.2190,0.188788
1525.2200,0.188965
1525.2210,0.192109
1525.2220,0.191387
1525.2230,0.188799
1525.2240,0.187648
1525.2250,0.190798
1525.2260,0.202830
1525.2270,0.181918
1525.2280,0.187999
1525.2290,0.181910
1525.2300,0.183424
1525.2310,0.185077
1525.2320,0.181138
1525.2330,0.179948
1525.2340,0.180464
1525.2350,0.174561
1525.2360,0.183049
1525.2370,0.167006
1525.2380,0.179405
1525.2390,0.170168
1525.2400,0.171698
1525.2410,0.166601
1525.2420,0.175842
1525.2430,0.174335
1525.2440,0.180574
1525.2450,0.174044
1525.2460,0.169829
1525.2470,0.177864
1525.2480,0.172461
1525.2490,0.179744
1525.2500,0.171010
1525.2510,0.170509
1525.2520,0.167592
1525.2530,0.161009
1525.2540,0.161714
1525.2550,0.169490
1525.2560,0.169672
1525.2570,0.164774
1525.2580,0.153332
1525.2590,0.162821
1525.2600,0.164907
1525.2610,0.157805
1525.2620,0.162158
1525.2630,0.162949
1525.2640,0.160743
1525.2650,0.164084
1525.2660,0.153122
1525.2670,0.153864
1525.2680,0.166552
1525.2690,0.153480
1525.2700,0.147535
1525.2710,0.156061
1525.2720,0.150450
1525.2730,0.147482
1525.2740,0.150922
1525.2750,0.146670
1525.2760,0.152940
1525.2770,0.145695
1525.2780,0.145528
1525.2790,0.154273
1525.2800,0.152007
1525.2810,0.143863
1525.2820,0.144775
1525.2830,0.142576
1525.2840,0.135707
1525.2850,0.140824
1525.2860,0.139178
1525.2870,0.135962
1525.2880,0.132936
1525.2890,0.126102
1525.2900,0.140438
1525.2910,0.123476
1525.2920,0.133062
1525.2930,0.129091
1525.2940,0.133966
1525.2950,0.129578
1525.2960,0.122867
1525.2970,0.127470
1525.2980,0.120322
1525.2990,0.128841
1525.3000,0.118619
1525.3010,0.118174
1525.3020,0.119091
1525.3030,0.118811
1525.3040,0.111332
1525.3050,0.118174
1525.3060,0.123054
1525.3070,0.106954
1525.3080,0.116027
1525.3090,0.117089
1525.3100,0.112523
1525.3110,0.107188
1525.3120,0.111660
1525.3130,0.110352
1525.3140,0.107274
1525.3150,0.105065
1525.3160,0.100307
1525.3170,0.110546
1525.3180,0.103909
1525.3190,0.099821
1525.3200,0.108564
1525.3210,0.096791
1525.3220,0.094991
1525.3230,0.101487
1525.3240,0.103176
1525.3250,0.100298
1525.3260,0.097255
1525.3270,0.098222
1525.3280,0.095905
1525.3290,0.098017
1525.3300,0.092306
1525.3310,0.094770
1525.3320,0.085598
1525.3330,0.092266
1525.3340,0.096031
1525.3350,0.097564
1525.3360,0.095019
1525.3370,0.085637
1525.3380,0.087451
1525.3390,0.083826
1525.3400,0.084470
1525.3410,0.082081
1525.3420,0.079976
1525.3430,0.088856
1525.3440,0.088172
1525.3450,0.087155
1525.3460,0.086308
1525.3470,0.085063
1525.3480,0.085268
1525.3490,0.085586
1525.3500,0.088625
1525.3510,0.076498
1525.3520,0.083825
1525.3530,0.079152
1525.3540,0.082742
1525.3550,0.077741
1525.3560,0.081691
1525.3570,0.079533
1525.3580,0.079861
1525.3590,0.078903
1525.3600,0.079500
1525.3610,0.079085
1525.3620,0.072249
1525.3630,0.074503
1525.3640,0.079929
1525.3650,0.072904
1525.3660,0.088378
1525.3670,0.075020
1525.3680,0.071620
1525.3690,0.071148
1525.3700,0.077306
1525.3710,0.071930
1525.3720,0.073265
1525.3730,0.079084
1525.3740,0.076735
1525.3750,0.074312
1525.3760,0.073503
1525.3770,0.075115
1525.3780,0.076697
1525.3790,0.072454
1525.3800,0.072874
1525.3810,0.074039
1525.3820,0.068277
1525.3830,0.075728
1525.3840,0.067471
1525.3850,0.073930
1525.3860,0.069796
1525.3870,0.075135
1525.3880,0.073551
1525.3890,0.069876
1525.3900,0.069348
1525.3910,0.067829
1525.3920,0.066302
1525.3930,0.068816
1525.3940,0.071515
1525.3950,0.071146
1525.3960,0.072955
1525.3970,0.071504
1525.3980,0.063967
1525.3990,0.070674
1525.4000,0.065915
1525.4010,0.064876
1525.4020,0.067047
1525.4030,0.072535
1525.4040,0.072325
1525.4050,0.072044
1525.4060,0.068554
1525.4070,0.066497
1525.4080,0.067847
1525.4090,0.067123
1525.4100,0.071190
1525.4110,0.069469
1525.4120,0.070903
1525.4130,0.072679
1525.4140,0.066679
1525.4150,0.070142
1525.4160,0.073639
1525.4170,0.068430
1525.4180,0.067834
1525.4190,0.067857
1525.4200,0.069603
1525.4210,0.068736
1525.4220,0.064432
1525.4230,0.064300
1525.4240,0.066512
1525.4250,0.073908
1525.4260,0.067199
1525.4270,0.069054
1525.4280,0.068498
1525.4290,0.066047
1525.4300,0.069487
1525.4310,0.068967
1525.4320,0.064655
1525.4330,0.066535
1525.4340,0.066212
1525.4350,0.073713
1525.4360,0.065492
1525.4370,0.065294
1525.4380,0.073697
1525.4390,0.074453
1525.4400,0.071517
1525.4410,0.068908
1525.4420,0.063093
1525.4430,0.064955
1525.4440,0.073651
1525.4450,0.069004
1525.4460,0.065042
1525.4470,0.065608
1525.4480,0.071120
1525.4490,0.067860
1525.4500,0.075268
1525.4510,0.071084
1525.4520,0.066863
1525.4530,0.072266
1525.4540,0.073982
1525.4550,0.069060
1525.4560,0.068718
1525.4570,0.075619
1525.4580,0.066528
1525.4590,0.067655
1525.4600,0.067509
1525.4610,0.066839
1525.4620,0.071050
1525.4630,0.075495
1525.4640,0.069272
1525.4650,0.068708
1525.4660,0.073510
1525.4670,0.068093
1525.4680,0.077895
1525.4690,0.074911
1525.4700,0.076107
1525.4710,0.079365
1525.4720,0.069471
1525.4730,0.072556
1525.4740,0.076918
1525.4750,0.071647
1525.4760,0.072114
1525.4770,0.070945
1525.4780,0.073751
1525.4790,0.080571
1525.4800,0.076909
1525.4810,0.072006
1525.4820,0.078013
1525.4830,0.076978
1525.4840,0.077458
1525.4850,0.074277
1525.4860,0.079562
1525.4870,0.080096
1525.4880,0.073915
1525.4890,0.077324
1525.4900,0.080946
1525.4910,0.076570
1525.4920,0.081195
1525.4930,0.080616
1525.4940,0.078387
1525.4950,0.085295
1525.4960,0.078382
1525.4970,0.087126
1525.4980,0.069879
1525.4990,0.085455
1525.5000,0.085982
1525.5010,0.086084
1525.5020,0.083228
1525.5030,0.086310
1525.5040,0.078633
1525.5050,0.083140
1525.5060,0.086336
1525.5070,0.087078
1525.5080,0.090324
1525.5090,0.087026
