wavelength_nm,transmission
1.538055999999927735e+03,9.518655414159669093e-01
1.538056999999927712e+03,9.517217828997155404e-01
1.538057999999927688e+03,9.509199808922197406e-01
1.538058999999927664e+03,9.523317623118902064e-01
1.538059999999927641e+03,9.582962832638228790e-01
1.538060999999927617e+03,9.543670028469867228e-01
1.538061999999927593e+03,9.634448690316473884e-01
1.538062999999927570e+03,9.542272587555179486e-01
1.538063999999927546e+03,9.523725674508516370e-01
1.538064999999927522e+03,9.535369778760851567e-01
1.538065999999927499e+03,9.545340413343528230e-01
1.538066999999927475e+03,9.552367276131549234e-01
1.538067999999927451e+03,9.617902067530963439e-01
1.538068999999927428e+03,9.500897405687420694e-01
1.538069999999927404e+03,9.568948789666513743e-01
1.538070999999927380e+03,9.542773807684599152e-01
1.538071999999927357e+03,9.471496824030265493e-01
1.538072999999927333e+03,9.565045748606905152e-01
1.538073999999927310e+03,9.584799917106670009e-01
1.538074999999927286e+03,9.499685209760482252e-01
1.538075999999927262e+03,9.533492316442782055e-01
1.538076999999927239e+03,9.464713020058879156e-01
1.538077999999927215e+03,9.483252565790277755e-01
1.538078999999927191e+03,9.575403755302317466e-01
1.538079999999927168e+03,9.514703774482450305e-01
1.538080999999927144e+03,9.488886292879002982e-01
1.538081999999927120e+03,9.542294918360667566e-01
1.538082999999927097e+03,9.512098213306177108e-01
1.538083999999927073e+03,9.514040166031889623e-01
1.538084999999927049e+03,9.562324510270782119e-01
1.538085999999927026e+03,9.486160687031537364e-01
1.538086999999927002e+03,9.496294080393735682e-01
1.538087999999926978e+03,9.538550671588635899e-01
1.538088999999926955e+03,9.571042762146314553e-01
1.538089999999926931e+03,9.581671796924066120e-01
1.538090999999926908e+03,9.505422046254667912e-01
1.538091999999926884e+03,9.569398839929236233e-01
1.538092999999926860e+03,9.500417431797543166e-01
1.538093999999926837e+03,9.604710975918946403e-01
1.538094999999926813e+03,9.486191355876293363e-01
1.538095999999926789e+03,9.584561060640788277e-01
1.538096999999926766e+03,9.505042291839463919e-01
1.538097999999926742e+03,9.611711538915422848e-01
1.538098999999926718e+03,9.554714571318657645e-01
1.538099999999926695e+03,9.490301259379659848e-01
1.538100999999926671e+03,9.509932676837115073e-01
1.538101999999926647e+03,9.561949876882749333e-01
1.538102999999926624e+03,9.572688935346188588e-01
1.538103999999926600e+03,9.527635182373621614e-01
1.538104999999926576e+03,9.532130902235804726e-01
1.538105999999926553e+03,9.560559574931548621e-01
1.538106999999926529e+03,9.535378391128689346e-01
1.538107999999926506e+03,9.478247378011095403e-01
1.538108999999926482e+03,9.497349847769135378e-01
1.538109999999926458e+03,9.539154961004348010e-01
1.538110999999926435e+03,9.578250932734715395e-01
1.538111999999926411e+03,9.594152524230229462e-01
1.538112999999926387e+03,9.560576113795253850e-01
1.538113999999926364e+03,9.540768395737364571e-01
1.538114999999926340e+03,9.559111267816609026e-01
1.538115999999926316e+03,9.502370744319218465e-01
1.538116999999926293e+03,9.522793724854881070e-01
1.538117999999926269e+03,9.495840038455507504e-01
1.538118999999926245e+03,9.478737986149299299e-01
1.538119999999926222e+03,9.541912193654578100e-01
1.538120999999926198e+03,9.535873427525258794e-01
1.538121999999926174e+03,9.555841776294268231e-01
1.538122999999926151e+03,9.550063051498897115e-01
1.538123999999926127e+03,9.537807370280503294e-01
1.538124999999926104e+03,9.550249407151741865e-01
1.538125999999926080e+03,9.526160677822913536e-01
1.538126999999926056e+03,9.544267038795978264e-01
1.538127999999926033e+03,9.498589108479655874e-01
1.538128999999926009e+03,9.542306743614800135e-01
1.538129999999925985e+03,9.554138956521902593e-01
1.538130999999925962e+03,9.500498855144763333e-01
1.538131999999925938e+03,9.529243380137246699e-01
1.538132999999925914e+03,9.502110100571521389e-01
1.538133999999925891e+03,9.505878158860955329e-01
1.538134999999925867e+03,9.481825599384475778e-01
1.538135999999925843e+03,9.577338238680425109e-01
1.538136999999925820e+03,9.569219238082057322e-01
1.538137999999925796e+03,9.547973896132032623e-01
1.538138999999925772e+03,9.605249212476347775e-01
1.538139999999925749e+03,9.518676500653115991e-01
1.538140999999925725e+03,9.647401901034637905e-01
1.538141999999925702e+03,9.516915425642507032e-01
1.538142999999925678e+03,9.536109656181783745e-01
1.538143999999925654e+03,9.509876247551214412e-01
1.538144999999925631e+03,9.540565950766235481e-01
1.538145999999925607e+03,9.558983212106803018e-01
1.538146999999925583e+03,9.520887768383959893e-01
1.538147999999925560e+03,9.596399149707256493e-01
1.538148999999925536e+03,9.534782381640490856e-01
1.538149999999925512e+03,9.535922002962553545e-01
1.538150999999925489e+03,9.488628979945102904e-01
1.538151999999925465e+03,9.541615273973661493e-01
1.538152999999925441e+03,9.519400768597603424e-01
1.538153999999925418e+03,9.500318937980849476e-01
1.538154999999925394e+03,9.493476343952377272e-01
1.538155999999925371e+03,9.631292772105579658e-01
1.538156999999925347e+03,9.513770187171465276e-01
1.538157999999925323e+03,9.465917024350154474e-01
1.538158999999925300e+03,9.496154870647347535e-01
1.538159999999925276e+03,9.521908427278191756e-01
1.538160999999925252e+03,9.545725358060554999e-01
1.538161999999925229e+03,9.545938197714226581e-01
1.538162999999925205e+03,9.550698703308695414e-01
1.538163999999925181e+03,9.497727617779982978e-01
1.538164999999925158e+03,9.537027681120966438e-01
1.538165999999925134e+03,9.488255842791528671e-01
1.538166999999925110e+03,9.498400784761943383e-01
1.538167999999925087e+03,9.486366552692300225e-01
1.538168999999925063e+03,9.475427890053047530e-01
1.538169999999925039e+03,9.565420481442299394e-01
1.538170999999925016e+03,9.550285352775791381e-01
1.538171999999924992e+03,9.561696407693258681e-01
1.538172999999924969e+03,9.524091349112496774e-01
1.538173999999924945e+03,9.553480293534309942e-01
1.538174999999924921e+03,9.451845694143737875e-01
1.538175999999924898e+03,9.556710181553165206e-01
1.538176999999924874e+03,9.529161010396116627e-01
1.538177999999924850e+03,9.547050263539441639e-01
1.538178999999924827e+03,9.537056599916169386e-01
1.538179999999924803e+03,9.482263376386744769e-01
1.538180999999924779e+03,9.461714032469731306e-01
1.538181999999924756e+03,9.493043624168133743e-01
1.538182999999924732e+03,9.544012775919005209e-01
1.538183999999924708e+03,9.548910161759783799e-01
1.538184999999924685e+03,9.466479361283562932e-01
1.538185999999924661e+03,9.481843751756761085e-01
1.538186999999924637e+03,9.492049100054158473e-01
1.538187999999924614e+03,9.506577253185984899e-01
1.538188999999924590e+03,9.466278477644752831e-01
1.538189999999924567e+03,9.463769622801420089e-01
1.538190999999924543e+03,9.487669591553341553e-01
1.538191999999924519e+03,9.523884594324061315e-01
1.538192999999924496e+03,9.473102232361332309e-01
1.538193999999924472e+03,9.515585558348070849e-01
1.538194999999924448e+03,9.562451632015049885e-01
1.538195999999924425e+03,9.467930278430011226e-01
1.538196999999924401e+03,9.511635714189670132e-01
1.538197999999924377e+03,9.560776018625506412e-01
1.538198999999924354e+03,9.502947346667495188e-01
1.538199999999924330e+03,9.496623756018658380e-01
1.538200999999924306e+03,9.566002966067632673e-01
1.538201999999924283e+03,9.507107768757221411e-01
1.538202999999924259e+03,9.563428500030115575e-01
1.538203999999924235e+03,9.536300290564500015e-01
1.538204999999924212e+03,9.505320993598721513e-01
1.538205999999924188e+03,9.538115634739233739e-01
1.538206999999924165e+03,9.531639356980081690e-01
1.538207999999924141e+03,9.559550181393976498e-01
1.538208999999924117e+03,9.496674668489540894e-01
1.538209999999924094e+03,9.520150483554035148e-01
1.538210999999924070e+03,9.515935494111188442e-01
1.538211999999924046e+03,9.546456057012994156e-01
1.538212999999924023e+03,9.477177103366404287e-01
1.538213999999923999e+03,9.558757622720356339e-01
1.538214999999923975e+03,9.536626091279248874e-01
1.538215999999923952e+03,9.465190467108500760e-01
1.538216999999923928e+03,9.566092642898946785e-01
1.538217999999923904e+03,9.607020643206647392e-01
1.538218999999923881e+03,9.557625199225263657e-01
1.538219999999923857e+03,9.574526282078719142e-01
1.538220999999923833e+03,9.520756928182102508e-01
1.538221999999923810e+03,9.450777188342763813e-01
1.538222999999923786e+03,9.443368010089719933e-01
1.538223999999923763e+03,9.527231683788762728e-01
1.538224999999923739e+03,9.493244954619552978e-01
1.538225999999923715e+03,9.480236891790835285e-01
1.538226999999923692e+03,9.514206042764098425e-01
1.538227999999923668e+03,9.541235420143061585e-01
1.538228999999923644e+03,9.458397936673708095e-01
1.538229999999923621e+03,9.498449495161197520e-01
1.538230999999923597e+03,9.576695920340756452e-01
1.538231999999923573e+03,9.473186182568451574e-01
1.538232999999923550e+03,9.550884921845471665e-01
1.538233999999923526e+03,9.496602132400919771e-01
1.538234999999923502e+03,9.537720133785401178e-01
1.538235999999923479e+03,9.559678636334489887e-01
1.538236999999923455e+03,9.545334091608974614e-01
1.538237999999923431e+03,9.551946622231201056e-01
1.538238999999923408e+03,9.469414046450751465e-01
1.538239999999923384e+03,9.559921858233838554e-01
1.538240999999923361e+03,9.481165560189798169e-01
1.538241999999923337e+03,9.525552902943977829e-01
1.538242999999923313e+03,9.525399160182748126e-01
1.538243999999923290e+03,9.534372428375949005e-01
1.538244999999923266e+03,9.528344139419031578e-01
1.538245999999923242e+03,9.481011952728694014e-01
1.538246999999923219e+03,9.460668268108809453e-01
1.538247999999923195e+03,9.549455657868108904e-01
1.538248999999923171e+03,9.521893973277432144e-01
1.538249999999923148e+03,9.560334676859915115e-01
1.538250999999923124e+03,9.512469432536599934e-01
1.538251999999923100e+03,9.457951455896682624e-01
1.538252999999923077e+03,9.552702631820102486e-01
1.538253999999923053e+03,9.499142168385452667e-01
1.538254999999923029e+03,9.527536813295574003e-01
1.538255999999923006e+03,9.487858114220216743e-01
1.538256999999922982e+03,9.579428510362029137e-01
1.538257999999922959e+03,9.478493933909910574e-01
1.538258999999922935e+03,9.499959556067317790e-01
1.538259999999922911e+03,9.517655048221895786e-01
1.538260999999922888e+03,9.469570295539271321e-01
1.538261999999922864e+03,9.526378992999353645e-01
1.538262999999922840e+03,9.577535389009894651e-01
1.538263999999922817e+03,9.493341376458785952e-01
1.538264999999922793e+03,9.528666603640718602e-01
1.538265999999922769e+03,9.402784638545844675e-01
1.538266999999922746e+03,9.511106184288239396e-01
1.538267999999922722e+03,9.500043094500280061e-01
1.538268999999922698e+03,9.479726450877038468e-01
1.538269999999922675e+03,9.555626078297987380e-01
1.538270999999922651e+03,9.499220152387232163e-01
1.538271999999922627e+03,9.505072776004260815e-01
1.538272999999922604e+03,9.496986272125119699e-01
1.538273999999922580e+03,9.435303599763840143e-01
1.538274999999922557e+03,9.466599160534282520e-01
1.538275999999922533e+03,9.550224877166167969e-01
1.538276999999922509e+03,9.427285767607009870e-01
1.538277999999922486e+03,9.480933971530892679e-01
1.538278999999922462e+03,9.495500711665177951e-01
1.538279999999922438e+03,9.581137453472919896e-01
1.538280999999922415e+03,9.542039930824003369e-01
1.538281999999922391e+03,9.488912297198324186e-01
1.538282999999922367e+03,9.563283140989627951e-01
1.538283999999922344e+03,9.481385571952485325e-01
1.538284999999922320e+03,9.551273945526920217e-01
1.538285999999922296e+03,9.456458749177573120e-01
1.538286999999922273e+03,9.553648175049131996e-01
1.538287999999922249e+03,9.494376675942031163e-01
1.538288999999922225e+03,9.469386149420685461e-01
1.538289999999922202e+03,9.501745009240690765e-01
1.538290999999922178e+03,9.521429093159529122e-01
1.538291999999922155e+03,9.490450098551705960e-01
1.538292999999922131e+03,9.532303023502922690e-01
1.538293999999922107e+03,9.486730113188442948e-01
1.538294999999922084e+03,9.534769887438685476e-01
1.538295999999922060e+03,9.527549135276707215e-01
1.538296999999922036e+03,9.507328729780825105e-01
1.538297999999922013e+03,9.492015896801038188e-01
1.538298999999921989e+03,9.515638496697849114e-01
1.538299999999921965e+03,9.531492828497408754e-01
1.538300999999921942e+03,9.591860597223496043e-01
1.538301999999921918e+03,9.546871538845601579e-01
1.538302999999921894e+03,9.548240549438800073e-01
1.538303999999921871e+03,9.632647807417731300e-01
1.538304999999921847e+03,9.529652165667314989e-01
1.538305999999921823e+03,9.528306212909785078e-01
1.538306999999921800e+03,9.536987860269487971e-01
1.538307999999921776e+03,9.468375542101975517e-01
1.538308999999921753e+03,9.490885178818064816e-01
1.538309999999921729e+03,9.488301675927540701e-01
1.538310999999921705e+03,9.534360347346074738e-01
1.538311999999921682e+03,9.501396286862517915e-01
1.538312999999921658e+03,9.513799826986638619e-01
1.538313999999921634e+03,9.551676835002200772e-01
1.538314999999921611e+03,9.542612579675219253e-01
1.538315999999921587e+03,9.501525749728146897e-01
1.538316999999921563e+03,9.481102965578950270e-01
1.538317999999921540e+03,9.553222078295470210e-01
1.538318999999921516e+03,9.538675195901256121e-01
1.538319999999921492e+03,9.443377875717950953e-01
1.538320999999921469e+03,9.495010730916689790e-01
1.538321999999921445e+03,9.514066387304106476e-01
1.538322999999921421e+03,9.538507978274505250e-01
1.538323999999921398e+03,9.543668010657795353e-01
1.538324999999921374e+03,9.518529492770411160e-01
1.538325999999921351e+03,9.530492596521769055e-01
1.538326999999921327e+03,9.509557750675420307e-01
1.538327999999921303e+03,9.479947935222678979e-01
1.538328999999921280e+03,9.496361292222291750e-01
1.538329999999921256e+03,9.507481521475578123e-01
1.538330999999921232e+03,9.505244851274645690e-01
1.538331999999921209e+03,9.431119393569689091e-01
1.538332999999921185e+03,9.490553406115989077e-01
1.538333999999921161e+03,9.508611536783094786e-01
1.538334999999921138e+03,9.495019223597052083e-01
1.538335999999921114e+03,9.496311925620559702e-01
1.538336999999921090e+03,9.525615528081392558e-01
1.538337999999921067e+03,9.462848723302178522e-01
1.538338999999921043e+03,9.440796601573854252e-01
1.538339999999921019e+03,9.491902919745047740e-01
1.538340999999920996e+03,9.536305850829847053e-01
1.538341999999920972e+03,9.573155101490807839e-01
1.538342999999920949e+03,9.536849956932497152e-01
1.538343999999920925e+03,9.446746266672459980e-01
1.538344999999920901e+03,9.496094259516967284e-01
1.538345999999920878e+03,9.515566598771461049e-01
1.538346999999920854e+03,9.512317285137505962e-01
1.538347999999920830e+03,9.526698382091540740e-01
1.538348999999920807e+03,9.468356944294104016e-01
1.538349999999920783e+03,9.507549470583098739e-01
1.538350999999920759e+03,9.521677648034702068e-01
1.538351999999920736e+03,9.537804703656506122e-01
1.538352999999920712e+03,9.472462412542572707e-01
1.538353999999920688e+03,9.490798281285857119e-01
1.538354999999920665e+03,9.396365408710479761e-01
1.538355999999920641e+03,9.479573340400920811e-01
1.538356999999920617e+03,9.483369069911852245e-01
1.538357999999920594e+03,9.463476275249802505e-01
1.538358999999920570e+03,9.510798275033708338e-01
1.538359999999920547e+03,9.501850248775371988e-01
1.538360999999920523e+03,9.413633931654361575e-01
1.538361999999920499e+03,9.512537369979786606e-01
1.538362999999920476e+03,9.466698794258676664e-01
1.538363999999920452e+03,9.523174170054796717e-01
1.538364999999920428e+03,9.452387557971363430e-01
1.538365999999920405e+03,9.504777009693300416e-01
1.538366999999920381e+03,9.492165499428038000e-01
1.538367999999920357e+03,9.515531536654326938e-01
1.538368999999920334e+03,9.508310925357905674e-01
1.538369999999920310e+03,9.493032184650428418e-01
1.538370999999920286e+03,9.441703720973866343e-01
1.538371999999920263e+03,9.443982301447313432e-01
1.538372999999920239e+03,9.479631293518652191e-01
